,lat,lon,actual_lat,actual_lon,city,country,temp,clouds,humidity,wind_speed
0,-7.403356294103114,-6.627921422990511,-7.926222999999999,-14.4112011,Georgetown,SH,75.04,68,100,17.81
1,32.93584579322005,-44.954723167443234,47.6580777,-52.7355238,Torbay,CA,28.4,20,79,8.05
2,0.3812949645368221,94.9699597413159,4.1436951,96.12811459999999,Meulaboh,ID,83.1,8,100,2.04
3,-57.64826865121403,92.84576094101877,-33.6554927,115.3500188,Busselton,AU,65.77,0,99,15.9
4,3.779434915999878,9.500697412237042,4.078630599999999,9.358984,Tiko,CM,77.0,75,100,2.24
5,15.186803204610053,15.207033120342524,14.1310247,15.3189726,Mao,TD,62.85,8,27,7.52
6,-66.6908551712972,28.18426474127359,-33.9843356,24.732102,Kruisfontein,ZA,62.89,92,95,7.92
7,-3.5673952347680533,21.345295838110204,-4.3253802,20.5870955,Ilebo,CD,73.42,88,94,2.55
8,-9.23543686451084,82.96859634174845,-0.6060574,73.0892245,Hithadhoo,MV,82.65,88,100,11.27
9,34.93409256220121,80.42310537382069,34.1525864,77.57705349999999,Leh,IN,1.33,64,84,0.58
10,-0.00031525011495958655,-1.3869222910143975,4.9015794,-1.7830973,Takoradi,GH,79.9,76,100,6.91
11,0.10308255349496265,-53.01751833670547,-1.5239568,-52.5785846,Almeirim,BR,82.47,0,64,6.06
12,1.7314729815604517,45.42221862799288,2.0469343,45.3181623,Mogadishu,SO,80.4,48,100,8.25
13,0.8246834419509945,8.00108619970158,0.4161976,9.4672676,Libreville,GA,77.0,90,94,5.82
14,26.034211429504946,112.46544221560828,26.422277,112.859759,Leiyang,CN,58.35,100,100,5.79
15,0.06301160892207003,-21.228342995710914,-7.926222999999999,-14.4112011,Georgetown,SH,75.04,68,100,17.81
16,-1.8749054245369818,-32.79760120813196,-5.1961669,-35.4635381,Touros,BR,77.97,80,90,8.59
17,-19.307893500353163,-18.19752885641656,-7.926222999999999,-14.4112011,Georgetown,SH,75.04,68,100,17.81
18,38.90054494391328,-10.226103762711093,38.8066307,-9.4426867,Colares,PT,54.36,0,50,8.05
19,-23.76234353003876,-45.045413707431365,-23.8158392,-45.3664809,Ilhabela,BR,70.05,0,100,1.88
20,36.2405325617109,-54.77129216068391,46.7758459,-56.1806363,Saint-Pierre,PM,43.09,64,100,11.65
21,-0.47607871738065466,15.944109935321585,-0.4829632,15.8936224,Owando,CG,70.99,44,94,4.5
22,0.7728870206938376,-23.202407391144074,-7.926222999999999,-14.4112011,Georgetown,SH,75.04,68,100,17.81
23,-61.97069425223764,11.981294792158554,-34.4092004,19.2504436,Hermanus,ZA,54.88,92,99,3.33
24,-4.85719901143948,35.777576725232585,-4.9068418,35.7898106,Kondoa,TZ,57.4,76,90,3
